"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"log_rho[10]",-2.8968213466601,0.000833746729333433,0.0623091712022365,-3.01962319794416,-2.93836894478977,-2.89550490653464,-2.85460710714285,-2.77615684128711,5585.16056116814,0.999786660446426
"log_rho[11]",-2.88546715297377,0.000334424191778058,0.0245740857066407,-2.93364658813128,-2.90142076453979,-2.88516512745415,-2.86894699980066,-2.83754004951941,5399.5723521998,0.999619300880335
"log_K[1]",0.304592146161057,0.00185996351432886,0.140834187915375,0.0704161128160683,0.207468493012468,0.291428691293579,0.384374233057878,0.62139625315038,5733.33525401945,1.00003802626391
"log_K[2]",0.0817728233222191,0.000780347920166701,0.0548314361402473,-0.0177154581853991,0.0447619150842239,0.0785813062662156,0.117164445105719,0.194774148807517,4937.22236548747,1.00006143142516
"log_K[3]",-1.01460090591715,0.00268336601558889,0.151306989917548,-1.23568850331344,-1.11596555348455,-1.037542261403,-0.941300249206013,-0.643702642007481,3179.49504647738,0.999451307121646
"log_K[4]",0.268000204942789,0.000605859426100945,0.0404494317000743,0.192011961316713,0.239816537972053,0.267659148725594,0.293951869421905,0.350809338099242,4457.39488490008,1.0001987926402
"log_K[5]",-0.631471196764175,0.00175477324708287,0.113338504784811,-0.804866744493865,-0.709306783946763,-0.647129122108813,-0.570686604516579,-0.364949759816439,4171.69883974778,1.00126565336921
"log_K[6]",0.363961679197198,0.000978490999782487,0.0718646337408307,0.239096264095782,0.314465335738139,0.358746295714399,0.408638946072566,0.518080458216611,5394.07228886375,0.999692310328085
"log_K[7]",-0.650296804426092,0.00260013598461603,0.152893614936087,-0.878689812269127,-0.755552169976865,-0.672958518056702,-0.571109391669048,-0.280014387983414,3457.69414490976,1.00081743210589
"log_K[8]",-0.322333398103188,0.00215743728064072,0.146606411616862,-0.554747200102363,-0.424134913668641,-0.339578610509607,-0.239043840598628,0.0308075586772175,4617.74099123597,0.999796824139748
"log_K[9]",-0.360233602259922,0.00244340875842162,0.150693031306582,-0.602783097537249,-0.465328611057687,-0.377795468354798,-0.275066447589124,-0.00609561630192799,3803.59340507755,0.999643912818285
"log_K[10]",-0.28673815450322,0.00139266312132932,0.0970625590752864,-0.450049083789468,-0.355615429508429,-0.295855520125339,-0.227557262199432,-0.0716870219881407,4857.48338902845,1.0003188754418
"log_K[11]",0.628236263803835,0.000719628805288594,0.0522296068618547,0.53263123642936,0.591964201692903,0.625887903311195,0.661686932336639,0.738196559375217,5267.64423294606,1.00011640269383
"y_hat[1,1,1]",0.0993009362076492,1.95829041511987e-07,1.57082165801881e-05,0.0992705891113836,0.0992906591794368,0.0993003915813256,0.099311431066964,0.0993326168804782,6434.27419934263,0.999500310079369
"y_hat[1,2,1]",0.108928676038959,4.41273090529338e-06,0.000353595387090957,0.108245859045417,0.108697695093199,0.108916952711844,0.109165945168505,0.109643030305802,6420.93528335395,0.999499513275236
"y_hat[1,3,1]",0.119400149410222,9.21942078394183e-06,0.000737878719443228,0.117975425684638,0.118917561080177,0.119374707597388,0.119895018844292,0.120892437212071,6405.64249517116,0.999498898470638
"y_hat[1,4,1]",0.136811680509568,1.75759883128635e-05,0.00140372767163877,0.134097288016996,0.135888398497982,0.136763287740171,0.137753460563977,0.139653551268426,6378.61239118053,0.999498358539712
"y_hat[1,5,1]",0.156435179696935,2.73158831379855e-05,0.0021759757378512,0.15223741818819,0.154994959511823,0.156360898169181,0.157896247827244,0.160841082772457,6345.67178093482,0.999498337279747
"y_hat[1,6,1]",0.170836519911036,3.45484357796729e-05,0.00274648989330503,0.165544390610525,0.169019752359998,0.170737646099634,0.172678298272056,0.176398145852763,6319.74030738944,0.999498657894607
"y_hat[1,7,1]",0.194544013275298,4.63954263137591e-05,0.00367477764964074,0.187472272316854,0.192115976658302,0.194415379256122,0.197008064614529,0.202029410412758,6273.52731447574,0.999499756350262
"y_hat[1,8,1]",0.211819355505222,5.48480512523849e-05,0.00433153265566431,0.203496493474505,0.208962683565438,0.211674615640743,0.214712371124126,0.220625582122073,6236.78513570791,0.999501004677456
"y_hat[1,9,1]",0.230316143383865,6.36192007343803e-05,0.00500702905345002,0.22070238902506,0.227011160129346,0.230149878445851,0.233652108536996,0.240513393671,6194.17977094305,0.999502782164934
"y_hat[1,10,1]",0.250065205629086,7.25710821156836e-05,0.00568861401687138,0.239172618460314,0.246283931067743,0.249902675361705,0.253856481320214,0.261554411714519,6144.48850733325,0.999505241222918
"y_hat[1,11,1]",0.271088395367074,8.15360759238866e-05,0.00636094334871004,0.258955151244361,0.266832891054049,0.270884275591171,0.275365857866097,0.283891860236797,6086.16108268129,0.999508609998761
"y_hat[1,12,1]",0.293397183785117,9.03186029805136e-05,0.00700608130490679,0.279995377330709,0.288725559518274,0.293165597073122,0.298096089088724,0.307547869392679,6017.22045297131,0.999513231023947
"y_hat[1,13,1]",0.31699038102707,9.87020345552102e-05,0.00760404627674018,0.302396007461846,0.311917125665642,0.316789637829129,0.322102628483478,0.332304056281957,5935.22643827533,0.999519617831741
"y_hat[1,14,1]",0.341853265365334,0.000106461579801327,0.00813377596165395,0.326083495931621,0.336432274552147,0.341720418208155,0.347418073288884,0.358114932980544,5837.11969500675,0.999528572732652
"y_hat[1,15,1]",0.367957055462694,0.000113376878499555,0.00857415307701413,0.351296254224786,0.362260466638752,0.367789350181879,0.373830070392226,0.38502843750265,5719.17616469477,0.999541353236687
"y_hat[1,16,1]",0.395256916567341,0.000119251144165579,0.00890559616201307,0.377844510005504,0.389334885736172,0.395137094016644,0.401311193964596,0.413075317825711,5577.00309825915,0.99955998589025
"y_hat[1,17,1]",0.423692086682748,0.000123956339044179,0.00911402643751984,0.405823366922364,0.417758404982388,0.423586163051707,0.429915144689526,0.441721412471196,5406.0876864788,0.999587734632775
"y_hat[1,18,1]",0.453185746767156,0.00012748273829078,0.00919569004346569,0.43494285910092,0.447147963582742,0.453137215753985,0.459334646561345,0.471583179814741,5203.14443321928,0.999629779636324
"y_hat[1,19,1]",0.483644763386324,0.000130004718757307,0.00916417458081658,0.465461691010266,0.477635338315758,0.483673071925822,0.489717521551187,0.50186506205491,4968.99404100811,0.999694062243328
"y_hat[1,20,1]",0.514961122591065,0.000130931704215776,0.00906240366379926,0.496863236002014,0.508904763899805,0.514896394413334,0.520928780276572,0.532655110300263,4790.68002049037,0.999791351644339
"y_hat[1,21,1]",0.547011341469076,0.000134462971426573,0.00897684915905109,0.52927020005178,0.540919383812295,0.547091848900107,0.553008261051224,0.564761040350136,4456.99807757075,0.999931611040542
"y_hat[1,22,1]",0.579659828275046,0.000141101908313801,0.00905361195109905,0.561807738102197,0.573476182476335,0.579729408003285,0.585686183620498,0.597821070933688,4116.97260959437,1.00011130291902
"y_hat[1,23,1]",0.62943812938848,0.000156980914568984,0.00990443935810191,0.609761274604615,0.622640291786118,0.629476865354951,0.636075241516217,0.648893430186578,3980.76082407588,1.00036869523533
"y_hat[1,24,1]",0.662937027336145,0.000173304417357046,0.0112223810930381,0.640839399976305,0.655226385920291,0.663051324060509,0.670567774382759,0.685312926053127,4193.25004070944,1.00045280484918
"y_hat[1,25,1]",0.696500150244295,0.000195925986600715,0.013239062997698,0.670344799879025,0.687346396422013,0.696496139887955,0.705528014619403,0.723343003796176,4565.94223448305,1.0004544702104
"y_hat[1,26,1]",0.729968490681806,0.00022880796166334,0.0159383662864806,0.698684241372345,0.719045659539144,0.729801696195593,0.740617424869233,0.762018018845085,4852.2742839559,1.00040837127292
"y_hat[1,27,1]",0.763185545973338,0.000269276606503578,0.0192614958898489,0.725878117384856,0.750110775052708,0.762941563111908,0.775759038523492,0.801699084610896,5116.6153992205,1.00034823198509
"y_hat[2,1,1]",0.0887832862886078,2.03198653460273e-07,1.47952740814021e-05,0.088753834776892,0.0887733040443974,0.0887832131382019,0.0887927416493892,0.0888129221547395,5301.56851428785,0.99967660573503
"y_hat[2,2,1]",0.100280430800873,4.7122579503263e-06,0.000343083045968251,0.0996015319695424,0.100049189480279,0.100277840210926,0.100499245544446,0.100966656545949,5300.78760127534,0.999673507848046
"y_hat[2,3,1]",0.113097462085066,1.01184251240774e-05,0.000736561724412348,0.111644861621304,0.112601543471186,0.113093378974348,0.113567298950155,0.11456461208947,5298.98206081606,0.999670162665914
"y_hat[2,4,1]",0.135029720780832,2.00369870362332e-05,0.00145788880055405,0.132162566359085,0.134047798430131,0.135020280775726,0.135960777624022,0.137929484025155,5294.00034268121,0.999664613942968
"y_hat[2,5,1]",0.160510129407732,3.2204844676093e-05,0.00234136233792149,0.1559126931261,0.158934522158618,0.160496796341284,0.162009099551437,0.165165744316101,5285.60663094135,0.999658281445882
"y_hat[2,6,1]",0.179616513965786,4.15372927299223e-05,0.00301757310824991,0.173697011232415,0.177576515511432,0.179605809851389,0.181550173459979,0.185640316260912,5277.63349273165,0.999653546585199
"y_hat[2,7,1]",0.211626349404712,5.71523715464881e-05,0.00414544866147097,0.203495605220576,0.208818875077884,0.211600761174512,0.214293573549445,0.219901961517885,5261.07592939814,0.999645562797814
"y_hat[2,8,1]",0.235258653820249,6.84090734653281e-05,0.00495490498687693,0.225538445623629,0.231895240992974,0.235216974486554,0.238446653500732,0.245180448020454,5246.18069982631,0.999639585211777
"y_hat[2,9,1]",0.260735949283516,8.01023191815509e-05,0.00578927935131568,0.249349706890634,0.256832178451886,0.260698334653122,0.264488288009734,0.272264116376202,5223.46671682541,0.999633046880202
"y_hat[2,10,1]",0.288029691180297,9.19099859972368e-05,0.00662453501264072,0.274960954815235,0.283614389116377,0.288000077565013,0.292343470604157,0.301106620304296,5194.99818004971,0.99962594049148
"y_hat[2,11,1]",0.317072113833374,0.000103467532829584,0.0074322481565513,0.302466263709887,0.312129449169973,0.316995859368426,0.321916860040595,0.331636614616764,5159.79226207881,0.999618308486817
"y_hat[2,12,1]",0.347754591026006,0.000114372146718032,0.00818072957284732,0.331634290270143,0.342292653677725,0.347669658806539,0.353115414648844,0.363774319156357,5116.15304791999,0.999610275039326
"y_hat[2,13,1]",0.379924784146958,0.000124191665888528,0.00883584053428045,0.362482147027442,0.374024164575173,0.379839832458515,0.385761747159211,0.397287442689179,5061.86820392785,0.999602124415178
"y_hat[2,14,1]",0.413388695317355,0.000132528148850196,0.00936566643003334,0.394950254360974,0.407143817444028,0.413317966774743,0.419645239486484,0.431770019363294,4994.14454530088,0.999594412556158
"y_hat[2,15,1]",0.447914640736282,0.00013904701841567,0.00974263303358062,0.428845694900201,0.441512485389893,0.447856365471335,0.454478111310108,0.466967670697024,4909.41028336344,0.999588224933449
"y_hat[2,16,1]",0.483236329430166,0.000143540202288194,0.00994822655291958,0.463674158327071,0.476693480648443,0.4832199170642,0.489935599836615,0.502680592533227,4803.34992344701,0.999585570401031
"y_hat[2,17,1]",0.519059372942382,0.000145895016519988,0.00997762496075513,0.499384480380478,0.512447302293656,0.519007068192337,0.525823266506012,0.538470304368186,4677.06532983098,0.999590143963887
"y_hat[2,18,1]",0.555073369451832,0.000145610566901359,0.00985161887058243,0.535554207907424,0.548532584213749,0.555051804536121,0.561826023509555,0.57446875991666,4577.51123072415,0.999608380128412
"y_hat[2,19,1]",0.590967270870781,0.000144254627448667,0.00962171522058346,0.571737516192581,0.584671225057354,0.590953179926638,0.59758129831491,0.609743155151109,4448.82671910519,0.999650671952201
"y_hat[2,20,1]",0.626430979469446,0.00014312185313205,0.00937818372444883,0.607628400055796,0.620294689064254,0.626441912785832,0.632880424216152,0.644671692528476,4293.63943960433,0.999730757808479
"y_hat[2,21,1]",0.661167444570675,0.000144532168173179,0.00925911340032056,0.642629679231229,0.655164602851025,0.661241987948445,0.667318010858415,0.679268335791516,4104.02285633047,0.999858294670825
"y_hat[2,22,1]",0.694906771944255,0.000150367010731656,0.00943082992462422,0.676041864880705,0.68866340922814,0.694797502994694,0.70110608330311,0.713596383695521,3933.6407425761,1.00002183773183
"y_hat[2,23,1]",0.743138249146668,0.000170559457113869,0.0105319201716848,0.722162013366888,0.736113829184924,0.743161998855417,0.750317633553598,0.763910738405081,3812.97104458521,1.00024203161763
"y_hat[2,24,1]",0.773431600071979,0.000190198286546176,0.0118885379583486,0.749772112196923,0.76554208370288,0.773670887553182,0.781393496737994,0.797035223843417,3907.00257273711,1.00031934751547
"y_hat[2,25,1]",0.802069442501788,0.000214608025757511,0.0136796622027596,0.774987179581953,0.79259610169247,0.802360728900961,0.811571428648843,0.828826051971997,4063.112318443,1.00034247022964
"y_hat[2,26,1]",0.828956135693298,0.000243304417987804,0.015804939854874,0.797455970267088,0.817826864661957,0.829206053228841,0.839872860730214,0.859346491679949,4219.7401188957,1.00033302679911
"y_hat[2,27,1]",0.85403557371736,0.000275172096249703,0.0181634542257501,0.818353441242182,0.841389290891114,0.854124245591301,0.866618173548402,0.889239698315512,4357.0054480043,1.00030921007384
"y_hat[3,1,1]",0.0681277334605422,4.04324801843598e-07,2.589850266817e-05,0.0680779223605583,0.0681102912858959,0.0681271800047538,0.0681440083829299,0.0681792437473707,4102.87746853909,0.999338504709347
"y_hat[3,2,1]",0.074133296343304,8.89810185154036e-06,0.000570286281657495,0.0730429090510161,0.0737507695222329,0.0741176400291827,0.0744915890733451,0.0752756578469347,4107.62798698128,0.999337045463255
"y_hat[3,3,1]",0.080519481501926,1.81132396476069e-05,0.00116141359256428,0.0783140280366774,0.0797390793102404,0.0804854054813824,0.0812538554690236,0.082861439803547,4111.32247869394,0.999336510652541
"y_hat[3,4,1]",0.0908046029221272,3.30481138704186e-05,0.00211990492808543,0.0867867977647909,0.0893747673177116,0.090752542202552,0.0921697808299457,0.09511300901959,4114.71170634118,0.999337666955596
"y_hat[3,5,1]",0.101906838232942,4.88644677620189e-05,0.00313467125228264,0.0959500867990526,0.0998057750572991,0.101818597226106,0.103931284991242,0.108294969537898,4115.26357899656,0.999341330949784
"y_hat[3,6,1]",0.109734347024644,5.95832865383681e-05,0.00382161046145928,0.102431023188713,0.10718953578027,0.109635955375551,0.112208578270156,0.117568245965927,4113.80711457354,0.999345256987832
"y_hat[3,7,1]",0.122054053080343,7.53706435827955e-05,0.00483095927349906,0.112744973642842,0.118833385672609,0.121933006806081,0.12522208886618,0.131950018589525,4108.30147216401,0.999353496393144
"y_hat[3,8,1]",0.130606712186266,8.53471000930537e-05,0.00546621063187867,0.120074329195993,0.126971810323056,0.130487006545285,0.134226776338336,0.141822131302154,4101.99556439264,0.999360539769791
"y_hat[3,9,1]",0.139388535172876,9.46117871233775e-05,0.00605311235111112,0.127747834625956,0.135385816438748,0.139268075423904,0.143424118944244,0.151644897089962,4093.23781669273,0.999368730908751
"y_hat[3,10,1]",0.148358725957675,0.000102949141200213,0.0065772205837373,0.135676382669988,0.143985009158947,0.148250827942703,0.152767435630037,0.161578163009929,4081.68380568506,0.999377927379288
"y_hat[3,11,1]",0.157472550493306,0.000110166648304549,0.00702559774775065,0.143866547300445,0.152777709491339,0.15741578368251,0.16218666276652,0.171619465196897,4066.92616289,0.99938788434448
"y_hat[3,12,1]",0.166682711266177,0.000116122054967439,0.0073887425713214,0.152280080860657,0.161770581657602,0.166663019321186,0.171596025875255,0.181480722757614,4048.66315979555,0.999398118930105
"y_hat[3,13,1]",0.175940796459145,0.000120731815713782,0.0076611337468329,0.160974258262347,0.170881542487345,0.175942246297725,0.180934020316433,0.191248261438649,4026.63833842261,0.999407837246865
"y_hat[3,14,1]",0.185197151987165,0.000124000395773081,0.00784339748892229,0.169738809995847,0.180066700060241,0.185201839812464,0.19029387773384,0.200778161991874,4000.94247328328,0.999415824964963
"y_hat[3,15,1]",0.194403988872197,0.000126042764081615,0.00794353611488246,0.178615313616501,0.189239371576644,0.194454492615528,0.199618279731944,0.210227411845747,3971.84152190784,0.999420329892885
"y_hat[3,16,1]",0.203515822487041,0.00012709729702767,0.00797782553807583,0.187672847927068,0.19820123492288,0.203573525756578,0.208814819696697,0.219035453659621,3940.00198367401,0.999418896004699
"y_hat[3,17,1]",0.212489540501191,0.000127544428583072,0.00797211556118264,0.196553076813676,0.20720084426192,0.212459873115266,0.217779058298256,0.227972056624493,3906.82705037622,0.999408302497591
"y_hat[3,18,1]",0.2212845655131,0.000127920815578236,0.00796273191201676,0.205724510469896,0.215939399542949,0.221272728920468,0.226722216978099,0.23661267879649,3874.73271090836,0.999385043367682
"y_hat[3,19,1]",0.22986394468532,0.000128928405103245,0.00799660600760314,0.21413355407678,0.22437591166016,0.229760728065559,0.235482388843005,0.245329300188733,3846.92905523552,0.999346797193762
"y_hat[3,20,1]",0.238195990037458,0.000131382747531273,0.00812710146162946,0.222645393183719,0.232597991646631,0.238127397234164,0.243827860897838,0.253987574570873,3826.43802619234,0.999294456057732
"y_hat[3,21,1]",0.246253497912972,0.000136099984319071,0.00840588803753914,0.230151121806716,0.24040617795985,0.246170706014045,0.252121985764172,0.262819388288941,3814.61798369519,0.999233974132691
"y_hat[3,22,1]",0.254013852106228,0.000143762176322476,0.00887363797153914,0.237251675785143,0.247947457676,0.254018390599883,0.260221047007783,0.271081531294764,3809.90490029521,0.999175339971892
"y_hat[3,23,1]",0.265059507578732,0.000161607262331002,0.00997103574307058,0.24588179370748,0.258226497801414,0.265023729136546,0.271987550571653,0.28452547435014,3806.78894645197,0.99911115739392
"y_hat[3,24,1]",0.272009057149543,0.00017779462193191,0.0109610552508919,0.250924170369421,0.264538462855746,0.271960494544025,0.279597751061997,0.29338641368468,3800.73415685065,0.999090031408865
"y_hat[3,25,1]",0.278618692965753,0.000197146870171289,0.0121343801561637,0.255258673862735,0.270385076354492,0.278443365160093,0.286872042145226,0.30229157387873,3788.39644145115,0.999084569740677
"y_hat[3,26,1]",0.284885367487076,0.000219284690369885,0.0134630012669568,0.259376792324527,0.27574727607775,0.284599792738657,0.293927588961588,0.311193739170263,3769.35593719626,0.99909072637798
"y_hat[3,27,1]",0.290809383313486,0.000243785829376061,0.0149176790906546,0.263190865235907,0.280681793926188,0.290398620168346,0.300682246001995,0.319979370453348,3744.42904613036,0.999104427048991
"y_hat[4,1,1]",0.133483898568805,2.65405292558364e-07,1.83635232052803e-05,0.133449359425443,0.133471503035916,0.133483550523639,0.133496015544267,0.133521675756362,4787.32440936401,0.999831927614519
"y_hat[4,2,1]",0.150010291878725,6.09984772891198e-06,0.000422256988637966,0.149217945731019,0.149726729305317,0.150001405410605,0.150290258305569,0.150884816119131,4791.98781115579,0.999829230303477
"y_hat[4,3,1]",0.168289329206082,1.29712195404376e-05,0.00089842988497312,0.166605423065498,0.16768586227075,0.168268031176068,0.168882721259581,0.170148684925202,4797.40915439074,0.999826235436038
"y_hat[4,4,1]",0.199235846788324,2.53032495681786e-05,0.00175243310203351,0.195962452532871,0.198049711785726,0.199194916805526,0.200387275947995,0.202880777840046,4796.56460218006,0.999821105239035
"y_hat[4,5,1]",0.23469714981619,3.99901250712954e-05,0.00276952201847206,0.229530626121892,0.23282861347573,0.234635560562895,0.236527689857747,0.240425941852365,4796.27548335759,0.99981505581701
"y_hat[4,6,1]",0.260962957848436,5.09453309536852e-05,0.00352838189197966,0.254383947382033,0.258600124646267,0.260889982982668,0.263289938145629,0.268278481903011,4796.69819035742,0.999810419299013
"y_hat[4,7,1]",0.304381979572839,6.8687333973433e-05,0.00475786783396693,0.295484539728293,0.301200632532737,0.304294296534061,0.307508495291137,0.314246533407563,4798.12356065635,0.9998024015744
"y_hat[4,8,1]",0.335992673696278,8.08658328320627e-05,0.00561223266523143,0.325451778855815,0.332231077197834,0.335874028606004,0.33969249442319,0.347577461952624,4816.60693929818,0.999796253741088
"y_hat[4,9,1]",0.369670022080711,9.27993627839115e-05,0.00646696177479051,0.357541661480986,0.36532704364782,0.369543196379851,0.3739164987577,0.382932659815809,4856.35693915377,0.999789389921463
"y_hat[4,10,1]",0.405306893835636,0.000104415243627389,0.00729368526351348,0.391640698174294,0.400413798712394,0.405168509795221,0.410047710137336,0.420187773194031,4879.39779064685,0.999781773343832
"y_hat[4,11,1]",0.442748424703132,0.00011560795193084,0.00806122453955161,0.427565744355148,0.437396690792562,0.442604256934385,0.447985412585745,0.459129260800598,4862.13061749114,0.999773419907693
"y_hat[4,12,1]",0.481791942610082,0.000125594806938864,0.00873708763199659,0.465128900783537,0.47598348709267,0.481693351572056,0.487533292027986,0.499576702366966,4839.38326094743,0.999764439389651
"y_hat[4,13,1]",0.522187702233714,0.000133945636825072,0.00928886465299057,0.504374777968929,0.515943666116228,0.522172805547295,0.528246602218992,0.540682507092796,4809.14782773424,0.999755127219421
"y_hat[4,14,1]",0.563645101064989,0.000140324710407024,0.00969021865812375,0.544886696964635,0.557149341900091,0.563651439587562,0.570013256714099,0.582879806755109,4768.68729474516,0.999746172026576
"y_hat[4,15,1]",0.605843875371873,0.000144514788666647,0.00992248971652124,0.586480631596447,0.599172059513663,0.605849908886275,0.612335653568442,0.625557340476822,4714.29473320062,0.999738909620117
"y_hat[4,16,1]",0.648436975570528,0.000146474942707984,0.00997878277692203,0.628750515103707,0.641681577787828,0.648448572744076,0.654979221100815,0.668403768920091,4641.18055432061,0.999735912796472
"y_hat[4,17,1]",0.691064174876332,0.00014642629780219,0.00987023883925576,0.671407584488849,0.68430882873033,0.691094400607075,0.69752917864356,0.710580144967343,4543.77857853167,0.999741921532424
"y_hat[4,18,1]",0.733360862664144,0.000144963273754027,0.00963502451080539,0.714477539962015,0.726906057948633,0.733299969878387,0.739765444294333,0.752528370628054,4417.63338223083,0.999765151903509
"y_hat[4,19,1]",0.774981558097952,0.000143107921842277,0.0093444355206747,0.756558819384813,0.768826684598313,0.774828360701681,0.781279157223097,0.793713267751831,4263.62296738781,0.999817862540279
"y_hat[4,20,1]",0.815604165119869,0.000142282001232341,0.0091057821441586,0.797544143368038,0.809497084387424,0.815403504608694,0.821682651498332,0.833646018693469,4095.76076281124,0.999913692644526
"y_hat[4,21,1]",0.854931990340844,0.000144188046490216,0.00905893046099375,0.836799840253633,0.848976330572456,0.85486449247779,0.860972695623763,0.87242243815131,3947.25638580225,1.00005646500337
"y_hat[4,22,1]",0.892709302780877,0.000150478945079926,0.00934994774107085,0.874353685308892,0.88647864666629,0.892840355083728,0.899028140219331,0.910562521381652,3860.70742716065,1.00022314909666
"y_hat[4,23,1]",0.946026195617571,0.000170122840930067,0.0106073585815203,0.925112205441042,0.938914563234791,0.946049563133233,0.95340702856269,0.966820967943368,3887.66869783076,1.00042085335225
"y_hat[4,24,1]",0.979118998687899,0.000189913353984249,0.0119830757407565,0.955178586879982,0.971030999709069,0.979289010044668,0.98750867178669,1.00245001316266,3981.30639243071,1.00048225940901
"y_hat[4,25,1]",1.01013641760905,0.000216278821389363,0.0137023555839207,0.983100731547702,1.00094927965903,1.01017230602412,1.01971184257176,1.03700363793331,4013.86238443887,1.0004974562895
"y_hat[4,26,1]",1.03903157170838,0.000246890181976147,0.0156705281608825,1.00841220234535,1.02846722953456,1.03878403548424,1.04970283162888,1.06951991703662,4028.65083809871,1.00048602964693
"y_hat[4,27,1]",1.06579649648935,0.000279490392785429,0.0178007944525013,1.03104147430808,1.05374075330987,1.06576996389366,1.07797381207931,1.10055490930788,4056.43949682842,1.00046273370185
"y_hat[5,1,1]",0.11546789017446,4.89499123337942e-07,3.2229620633378e-05,0.115406800971027,0.115445600113599,0.115467436492729,0.115489101618822,0.115534098688,4335.17417072393,1.00100474474297
"y_hat[5,2,1]",0.124621718316922,1.06650548778354e-05,0.000701590831932157,0.123296472700911,0.124135109144672,0.124609800666811,0.125082167421791,0.126063074771426,4327.54528808504,1.00100438353069
"y_hat[5,3,1]",0.134262361498914,2.14972481785561e-05,0.00141271222165304,0.13160133423757,0.133286039642542,0.134240291578228,0.135192521585123,0.137145430582909,4318.58691108333,1.00100399529462
"y_hat[5,4,1]",0.149607690227808,3.8663893377706e-05,0.0025360310584703,0.144824639903366,0.14785598645506,0.149564033982873,0.151289664403696,0.154776912240688,4302.27301980788,1.00100317814744
"y_hat[5,5,1]",0.16595192409309,5.63937513676998e-05,0.00369022335684284,0.158952096612817,0.163405603271343,0.165894176443621,0.168414707232042,0.173409656172964,4281.96719935673,1.00100173177653
"y_hat[5,6,1]",0.177355136950179,6.81740560639954e-05,0.00445266092081202,0.168911126980756,0.174266015271699,0.177280637114622,0.180331193657771,0.186273531752096,4265.80482485025,1.00100015808589
"y_hat[5,7,1]",0.195127680866344,8.51946994045005e-05,0.00554538982872703,0.184524658136358,0.191274963820203,0.195055323493624,0.198884012824473,0.206137856901622,4236.81024095439,1.00099631101339
"y_hat[5,8,1]",0.207355017358904,9.5742415225844e-05,0.00621493275432598,0.195464531392916,0.2030480279902,0.207269642532143,0.211546086720386,0.219752757221705,4213.7048300323,1.00099226808393
"y_hat[5,9,1]",0.219827120229394,0.000105375322711055,0.00681859432794367,0.206729395917867,0.215136594459728,0.219736708027042,0.224401924328778,0.233490505271652,4187.08589713301,1.00098647847508
"y_hat[5,10,1]",0.232489825019051,0.000113881871825507,0.00734207491703678,0.218328154326417,0.227426131974071,0.232382898913806,0.237469564320431,0.247082294277559,4156.50617091811,1.00097824385253
"y_hat[5,11,1]",0.245285283416389,0.000121077327241394,0.00777302361063786,0.230267573379781,0.239989849862561,0.245178591383841,0.250534690873678,0.260594455598532,4121.49068771161,1.0009665826424
"y_hat[5,12,1]",0.258152818674559,0.000126824991502531,0.0081025426038437,0.242395704212115,0.252644549229779,0.258048644185314,0.263623767853963,0.273943390979913,4081.62369757556,1.00095014103955
"y_hat[5,13,1]",0.271032015909039,0.000131055973498218,0.00832668384639007,0.254808940893342,0.265340587560898,0.270995822344792,0.276642279710811,0.28719077505724,4036.73750054477,1.00092701455006
"y_hat[5,14,1]",0.283861278464758,0.00013378305640757,0.00844770869289837,0.267261954379593,0.278143752967209,0.283786221624453,0.289527998561084,0.300148121931338,3987.26987589386,1.0008946977181
"y_hat[5,15,1]",0.296581474331598,0.00013512968290687,0.00847608920624575,0.279961232361672,0.290854624386128,0.29651605164853,0.302329632900874,0.312924235038532,3934.4997516957,1.00084987268639
"y_hat[5,16,1]",0.309136916200556,0.000135339637023291,0.00843154400961067,0.292611373280545,0.303465106173124,0.309154082834426,0.314837931624867,0.325470315681616,3881.18377931901,1.00078875117382
"y_hat[5,17,1]",0.321475447146407,0.000134798034960648,0.00834491752665046,0.305126229532663,0.315775948730583,0.321483330783708,0.32717957609441,0.337687872711697,3832.45421553937,1.00070796077076
"y_hat[5,18,1]",0.333548595487283,0.00013404810228485,0.00825966140654905,0.317281507709125,0.32777768574317,0.333536653654687,0.339145307169326,0.349737722036293,3796.67260491828,1.00060664572981
"y_hat[5,19,1]",0.345311956729528,0.000133792160827392,0.00823154042169529,0.329238494735763,0.339630577370793,0.345432968894752,0.350952091884118,0.361182329896641,3785.30514013177,1.00049002091753
"y_hat[5,20,1]",0.356726813706671,0.000134865029335704,0.00832469704076623,0.340431560788548,0.35103616225767,0.356786974715457,0.362446247317457,0.372783771668751,3810.11577243934,1.00037249991757
"y_hat[5,21,1]",0.367760860754246,0.000139179850044111,0.0086005436576036,0.351052745313049,0.361968250415185,0.367688152555985,0.373717609569622,0.384388989529666,3818.55527003913,1.0002762464068
"y_hat[5,22,1]",0.378387108649651,0.000146129496582661,0.00910487518171833,0.360765545719972,0.372305810952979,0.37856461657247,0.384615747207634,0.395890708659544,3882.14914896922,1.00022174174113
"y_hat[5,23,1]",0.393516718875504,0.000162001607087536,0.010326915758194,0.373255763281926,0.38645405743498,0.393696904277154,0.400330006077613,0.413781346741659,4063.52207000394,1.00023026733035
"y_hat[5,24,1]",0.403042255553148,0.000176258117199133,0.0114360033495814,0.380684021000551,0.395136050199624,0.403177135916157,0.410588199517024,0.425869862133231,4209.69173268536,1.00028165894514
